arm,run,model,provider,image_path,label,detector_score,detector_p,vlm_verdict,vlm_conf,p_vlm,vlm_reasoning,final_decision,abstained,tokens_in,tokens_out,had_crop
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/014.JPG,1,0.6872185468673706,0.6377816291161179,defect,0.65,0.825,"One capsule in the upper-left region shows a small, distinctly circular spot that differs from the elongated specular highlights seen on all other capsules, consistent with an air bubble or inclusion trapped in the gelatin shell rather than a lighting artifact. However, confidence is moderate as the glossy surface could produce atypical point reflections under certain angles.",fail,False,1683,310,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/015.JPG,1,0.595771849155426,0.46153846153846156,clean,0.72,0.14,"The bright linear streaks visible on the capsule surfaces in the cropped region are consistent with normal specular highlights on glossy gelatin softgel capsules under directional lighting, not surface defects. The capsules appear uniform in shape and integrity with no clear evidence of cracks, leaks, or deformations.",escalate,True,988,275,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/016.JPG,1,0.6790095567703247,0.5555555555555556,defect,0.78,0.89,"The cropped image shows a distinct circular bubble/blister on one capsule that differs markedly from the elongated specular highlights on all other capsules; its localized, dome-like appearance is consistent with an air inclusion or gelatin deformation defect rather than a lighting artifact.",fail,False,1109,209,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/017.JPG,1,0.6032625436782837,0.4363636363636363,defect,0.72,0.86,"The cropped image reveals a white/opaque patch on one capsule that differs in shape and character from the typical elongated specular highlights seen on all other capsules; this localized anomaly is consistent with a gelatin shell defect such as a bubble, inclusion, or surface delamination rather than a lighting artifact.",fail,False,1137,292,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/018.JPG,1,0.6254059672355652,0.4693877551020408,defect,0.78,0.89,"The cropped region shows a distinct spherical bubble/blister on the capsule that differs morphologically from the elongated specular highlights seen on all other capsules in the overview image; this is consistent with an entrapped air bubble in the gelatin shell, a recognized softgel manufacturing defect rather than a lighting artifact.",fail,False,951,247,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/020.JPG,1,0.5478456616401672,0.4385964912280702,defect,0.82,0.9099999999999999,"Two anomalies are visible: one capsule has a malformed pointed tip (structural shape defect) rather than the smooth rounded end seen on all other capsules, and a second capsule shows a discrete circular bubble/inclusion on its shell surface that is inconsistent with normal specular highlights (which appear as elongated streaks on the other capsules).",fail,False,1731,315,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/021.JPG,1,0.5703654289245605,0.42105263157894735,unsure,0.45,0.5,"One capsule in the cropped image shows a small circular bright spot that differs from the elongated specular highlights seen uniformly on all other capsules, which could indicate a small air bubble or surface imperfection in the gelatin shell; however, it could also be a secondary specular reflection or dust particle on the surface, making a definitive call difficult.",escalate,True,1228,260,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/022.JPG,1,0.6390045881271362,0.5460750853242321,defect,0.72,0.86,"The cropped region shows a small, discrete circular mark on one capsule's surface that is morphologically distinct from the elongated specular highlights seen uniformly on all other capsules; its round, localized appearance is consistent with a pinhole or air bubble defect in the gelatin shell rather than a lighting artifact.",fail,False,1437,242,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/023.JPG,1,0.5697439908981323,0.43078324225865217,unsure,0.45,0.5,"A small circular dot is visible on one capsule in both images, distinct from the elongated specular highlights on other capsules; it could be a genuine air bubble or inclusion defect, but the curved gelatin surface and lighting conditions make it difficult to definitively distinguish from a small specular artifact or surface irregularity.",escalate,True,1437,256,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/024.JPG,1,0.676827073097229,0.5454545454545455,clean,0.75,0.125,"The flagged region in the crop shows the gray textile background between capsules, not the capsule surface itself — the dark speckled appearance is consistent with the fabric texture and surface dust/lint on the background material. No defect is visible on any of the capsules themselves, which all appear smooth and properly formed.",escalate,True,939,185,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/025.JPG,1,0.6519633531570435,0.5238095238095238,clean,0.72,0.14,"The flagged regions appear to be normal optical artifacts — specular highlights and light transmission variations through the transparent green gel capsule shells. No clear structural defects such as pinholes, cracks, deformations, or fill anomalies are visible; all capsules show consistent smooth surfaces with expected glossy reflections.",escalate,True,1734,337,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/026.JPG,1,0.6426812410354614,0.5217391304347826,defect,0.72,0.86,"In the zoomed crop, one capsule shows a small circular bubble/void on its surface that is inconsistent with the elongated specular highlights seen on all other capsules; this appears to be an air inclusion or pit in the gelatin shell rather than a lighting artifact, as its shape and position do not match the expected highlight geometry.",fail,False,1839,255,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/027.JPG,1,0.6870537996292114,0.6377816291161179,defect,0.72,0.86,"The high-resolution crop reveals a visible crease or fold on the capsule surface that is inconsistent with the smooth, uniform appearance of the other capsules; this linear surface deformation is not a typical specular highlight pattern and suggests a real shell integrity issue such as a seam defect or surface wrinkle during encapsulation.",fail,False,937,221,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/028.JPG,1,0.5965960621833801,0.46153846153846156,defect,0.72,0.86,"One capsule in the middle-left area shows a small circular bubble or void inclusion that is inconsistent with the smooth specular highlights seen on all other capsules; this appears to be an air bubble or inclusion trapped in the gelatin shell rather than a lighting artifact, as it has a distinct circular boundary and does not match the elongated highlight pattern of normal reflections.",fail,False,1418,170,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/029.JPG,1,0.5925663113594055,0.4363636363636363,unsure,0.52,0.5,"The cropped capsule shows what appears to be longitudinal surface wrinkling or creasing on the gelatin shell, which differs from the smooth glossy surfaces of neighboring capsules; however, the translucent nature of the capsules and the lighting angle make it difficult to definitively distinguish actual shell deformation from shadow/reflection artifacts caused by the capsule's orientation.",escalate,True,939,344,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/030.JPG,1,0.6203349232673645,0.4693877551020408,defect,0.82,0.9099999999999999,"The high-resolution crop clearly shows a small dark spot/inclusion on the surface of one capsule in the upper-left area. This appears to be a foreign particle or contamination embedded in or on the gelatin shell, not a specular highlight or lighting artifact, as it is distinctly dark, small, and localized against the otherwise uniform green translucent surface.",fail,False,1751,100,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/031.JPG,1,0.636194109916687,0.48979591836734687,unsure,0.45,0.5,"The capsules show varying color appearances ranging from bright green to darker olive/brown tones, which could indicate fill content variation, gelatin shell inconsistency, or simply be due to orientation and lighting/specular highlights on the translucent shells. The darker brownish appearance on several capsules (particularly top row and bottom-left) is ambiguous — it may reflect the oil fill showing through at different angles or could indicate a genuine color/fill defect.",escalate,True,810,119,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/032.JPG,1,0.6377897262573242,0.5581395348837209,defect,0.82,0.9099999999999999,"The cropped image clearly shows a small dark spot/inclusion on the surface of one of the gel capsules, visible as a distinct black speck that is inconsistent with the normal translucent green appearance of the other capsules. This appears to be a foreign particle contamination or surface inclusion rather than a lighting artifact, as it has a defined, opaque appearance against the glossy capsule surface.",fail,False,1127,106,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/034.JPG,1,0.510942280292511,0.3333333333333333,defect,0.72,0.86,"In the high-resolution crop, one capsule shows a small dark linear mark/speck on its surface that is inconsistent with the specular highlights seen uniformly on all other capsules; this appears to be a pinhole, nick, or surface contamination on the gelatin shell rather than a lighting artifact.",fail,False,1741,251,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/035.JPG,1,0.6571997404098511,0.5217391304347826,defect,0.65,0.825,"One capsule in the upper-left of the overview image shows a small, isolated dark spot near its tip that does not match the specular highlight pattern seen on all other capsules, suggesting a pinhole or inclusion in the gelatin shell rather than a lighting artifact. However, the crop image does not clearly isolate this specific capsule, leaving some ambiguity.",fail,False,1731,335,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/037.JPG,1,0.6134270429611206,0.484375,defect,0.65,0.825,"A small dark pinpoint spot is visible on one capsule in the upper-left region of the crop, which differs from the clean, uniform appearance of the surrounding capsules; this is consistent with a micro-inclusion, air bubble, or surface contamination rather than a lighting artifact, as the specular highlights on all capsules follow a predictable elongated pattern and this dot does not.",fail,False,1342,248,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/038.JPG,1,0.6441316604614258,0.5121951219512195,defect,0.82,0.9099999999999999,"The close-up crop clearly shows a small pit or hole at the tip/end of one capsule, which appears to be a pinhole or puncture defect in the gelatin shell rather than a specular highlight — it has a dark center with a small bright rim consistent with a physical breach in the capsule surface. This is distinct from the smooth specular highlights seen on all other capsules.",fail,False,1107,106,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/039.JPG,1,0.6244469881057739,0.4693877551020408,defect,0.72,0.86,"The cropped region shows what appears to be a dent or deformation at the tip/end of one capsule, where the normally smooth rounded end appears flattened or indented rather than uniformly convex. This is inconsistent with the specular highlights seen on other capsules and suggests a physical deformation of the gelatin shell rather than a lighting artifact.",fail,False,937,99,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/040.JPG,1,0.5454515814781189,0.41440377804014167,defect,0.72,0.86,"The cropped image reveals multiple fine linear scratches running along the capsule surface, which are distinct from the broad smooth specular highlights seen on other capsules. These thin parallel score marks are consistent with surface abrasion damage rather than a lighting or reflection artifact.",fail,False,1017,214,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/041.JPG,1,0.586968183517456,0.4565217391304348,defect,0.82,0.9099999999999999,"One capsule in the batch is visibly and significantly narrower/more slender than all others, consistent with an underfilled or malformed softgel rather than a lighting or reflection artifact. The shape deviation is structural and persistent across both views.",fail,False,1353,314,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/042.JPG,1,0.5799893140792847,0.46153846153846156,defect,0.72,0.86,"A small dark speck is visible on one capsule in the lower-center region of the cropped image; it does not match the smooth specular highlight or shadow patterns seen on all other capsules, suggesting a foreign particle inclusion or contamination on/in the gelatin shell rather than a lighting artifact.",fail,False,1703,242,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/043.JPG,1,0.5206853151321411,0.3333333333333333,defect,0.72,0.86,"A small dark spot/inclusion is visible on one capsule in the lower portion of the image, which appears consistently in both the full view and the cropped region. Unlike the specular highlights and normal light reflections seen on other capsules, this dark mark is localized, non-reflective, and inconsistent with normal surface features of the gelatin softgels, suggesting a foreign particle inclusion or contamination in the shell.",fail,False,1399,178,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/044.JPG,1,0.5581411123275757,0.4224519940915806,clean,0.75,0.125,"The flagged appearance — brown interior visible through the green translucent gelatin shell and bright specular highlights — are normal optical properties of softgel capsules filled with oil. No cracks, leaks, surface pitting, or shape anomalies beyond normal batch variation are evident.",escalate,True,1380,265,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/066.JPG,1,0.608492374420166,0.4623655913978495,unsure,0.5,0.5,"The crop shows a pale/whitish region at the rounded tip of one capsule that differs from the normal translucent green appearance, but it is difficult to distinguish between a genuine shell defect (air pocket, opacity, or deformation) and a specular highlight or surface contact artifact, as similar bright reflections appear on all capsules in the overview image.",escalate,True,1002,388,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/086.JPG,1,0.57120281457901,0.4224519940915806,clean,0.85,0.07500000000000001,"The bright linear highlights running along the length of each capsule are consistent specular reflections from the glossy gelatin surface under directional lighting — this is an expected optical artifact on softgel capsules, not a crack or delamination. All capsules in both images show the same highlight pattern, confirming it is a lighting/surface-gloss artifact rather than an isolated manufacturing defect.",pass,False,1494,105,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/087.JPG,1,0.693375289440155,0.6666666666666666,clean,0.72,0.14,"The linear bright streaks visible on the capsules are consistent with specular highlights from the curved gelatin surface under directional lighting, not physical scratches or defects; the dark-center/bright-edge pattern is normal optical behavior for translucent softgel capsules and appears uniformly across the batch.",escalate,True,1589,325,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/088.JPG,1,0.5532616376876831,0.4224519940915806,unsure,0.45,0.5,"The flagged region shows what could be a small bubble or surface inclusion on one capsule's gelatin shell, but the overall appearance is dominated by normal specular highlights and the characteristic dark end-cap coloration typical of softgel manufacturing; the evidence is insufficient to confidently distinguish a real encapsulation defect from a lighting/optical artifact.",escalate,True,1532,318,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/089.JPG,1,0.6090822219848633,0.4809160305343511,clean,0.82,0.09000000000000002,"The brownish/golden regions visible on the capsules are optical artifacts caused by directional lighting interacting with the translucent green softgel shell — thicker central regions appear darker while edges transmit brighter green. All capsules show consistent shape, intact seams, and no signs of leakage, deformation, or surface contamination.",pass,False,1667,355,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/090.JPG,1,0.6085437536239624,0.49429657794676807,clean,0.75,0.125,"The flagged region shows the normal seam line and specular highlight pattern characteristic of softgel capsules; the dark/light contrast is due to light transmission through the translucent gel shell, not a surface defect. No cracking, leakage, deformation, or fill anomaly is visible.",escalate,True,1342,362,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/091.JPG,1,0.6437262296676636,0.5555555555555556,clean,0.82,0.09000000000000002,"The two-tone coloration (bright green edges, darker olive center) is consistent across all capsules and represents normal light transmission through the translucent gelatin shell revealing the darker fill content; no surface cracks, leaks, deformation, or seam defects are visible. The small dark speck visible in the crop appears to be background dust, not a capsule defect.",pass,False,1323,369,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/093.JPG,1,0.6255040168762207,0.5056179775280899,unsure,0.52,0.5,"One capsule in the crop shows a narrow longitudinal linear mark that differs from the broad specular highlights on other capsules; this could be a gelatin shell seam/crease defect from the die-roll process, but it may also be a normal visible seam or a lighting artifact along the capsule's edge, making a definitive call ambiguous.",escalate,True,1595,371,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/094.JPG,1,0.5628865361213684,0.4224519940915806,unsure,0.45,0.5,"The longitudinal lines visible on the capsules are consistent with normal softgel seams, but some capsules show irregular creasing/wrinkling and one appears notably thinner/deformed compared to the rest, which could indicate a sealing or filling defect rather than a normal manufacturing feature.",escalate,True,1667,304,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/097.JPG,1,0.5576151609420776,0.4385964912280702,unsure,0.45,0.5,"The central capsule(s) appear notably darker/olive-brown compared to the bright green of surrounding capsules, which could indicate a shell or fill anomaly, but similar darkening is seen on other capsules in comparable orientations suggesting a lighting/translucency artifact; the faint vertical line is consistent with a normal gelatin seam rather than a defect.",escalate,True,1646,418,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/098.JPG,1,0.5302939414978027,0.3333333333333333,defect,0.78,0.89,"One capsule in the middle row shows a small white opaque spot/protrusion at its tip that is inconsistent with the specular highlights seen on all other capsules; this appears to be a seam defect, air inclusion, or gelatin irregularity at the capsule end rather than a lighting artifact.",fail,False,1437,197,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/099.JPG,1,0.5876482129096985,0.4385964912280702,defect,0.68,0.8400000000000001,"The flagged capsule in the upper-right region of the crop shows distinct linear surface marks/striations that are inconsistent with the smooth specular highlights seen on all other capsules; these appear to be surface scratches or shell creases rather than lighting artifacts, as they do not follow the capsule's curvature the way normal reflections would.",fail,False,1646,294,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/011.JPG,0,0.6072543263435364,0.4771084337349398,clean,0.85,0.07500000000000001,"The dark brown/olive coloration visible through the translucent green gelatin capsule shells is the interior fill material (oil) showing through, which is a normal optical characteristic of softgel capsules. The specular highlights and color gradients are consistent with light interacting with the curved, glossy gelatin surface. No surface defects such as dents, cracks, seam failures, or inclusions are visible.",pass,False,1092,111,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/013.JPG,0,0.626922070980072,0.48979591836734687,clean,0.78,0.10999999999999999,"The darker regions visible through the green gelatin shells are the oil-based fill content showing through the translucent capsule wall, a normal optical property of softgels. The longitudinal highlights and seam lines are standard manufacturing features and specular reflections, not surface defects.",escalate,True,1342,372,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/016.JPG,0,0.5915337800979614,0.4385964912280702,unsure,0.52,0.5,"The flagged region shows what could be an abnormally pronounced seam line or surface crease on one capsule, but softgel capsules inherently have manufacturing seams and the glossy surface creates complex specular highlights that can mimic surface defects; the evidence is insufficient to confidently distinguish a real seam defect from a normal seam with unusual lighting.",escalate,True,1731,325,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/026.JPG,0,0.6069269776344299,0.47368421052631576,clean,0.82,0.09000000000000002,"The dark olive center versus bright green edges is a classic optical artifact of translucent softgel capsules under directional lighting — thicker central gelatin absorbs/scatters more light. All capsules show this same pattern consistently, and no surface defects (cracks, leaks, deformations, or seam failures) are visible in the high-resolution crop.",pass,False,1143,287,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/027.JPG,0,0.62969970703125,0.5056179775280899,clean,0.65,0.175,"The darker olive/brown appearance on several capsules is consistent with a translucency/orientation artifact — softgel capsules show more of their dark fill content when oriented broadside to the camera, creating the appearance of color variation. No surface deformities, cracks, leaks, or shape anomalies are visible on any capsule.",escalate,True,1551,315,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/046.JPG,0,0.5284333825111389,0.46153846153846156,clean,0.82,0.09000000000000002,"The darker olive-brown region visible on the capsules is the oil-based fill showing through the translucent green gelatin shell — a normal optical effect consistent across all capsules in both images. No seam failures, deformations, leaks, or surface anomalies are present; the flagged appearance is an artifact of the capsule's translucency and lighting geometry.",pass,False,1494,295,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/062.JPG,0,0.5365597605705261,0.4363636363636363,clean,0.82,0.09000000000000002,"The flagged region shows the characteristic brown/olive coloration visible through the translucent green gelatin shell, which is the normal appearance of the oil-based fill content showing through. The specular highlights and color variation across all capsules are consistent and uniform, indicating this is an optical/lighting artifact from the glossy curved surface rather than a manufacturing defect such as a leak, deformation, or shell irregularity.",pass,False,951,110,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/100.JPG,0,0.5923849940299988,0.46153846153846156,clean,0.72,0.14,"The darker brown/olive regions visible in the capsules are the fill material seen through the translucent green gelatin shell, and the bright highlights are specular reflections from the lighting — both are expected optical artifacts for this capsule type. No surface deformities, leaks, or seam defects are visible across the batch.",escalate,True,1659,383,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/107.JPG,0,0.6825435757637024,0.6230366492146597,clean,0.82,0.09000000000000002,"The darker brown/olive center appearance on the capsules is a normal optical artifact of translucent green gelatin softgels — light passes through more material at the center revealing the fill color, while edges scatter green light. All capsules show consistent shape, smooth surfaces, and no signs of leakage, deformation, or surface damage.",pass,False,1475,345,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/152.JPG,0,0.6612579226493835,0.6,clean,0.85,0.07500000000000001,"The flagged darker region is a consistent optical artifact seen across all capsules — the translucent green gelatin shell transmits light differently at the center versus edges, creating a normal two-tone appearance. No actual surface defects (splits, leaks, deformations, or inclusions) are visible.",pass,False,1399,279,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/159.JPG,0,0.667513370513916,0.5460750853242321,clean,0.82,0.09000000000000002,"The darker olive/brown central coloration is a normal optical artifact of translucent green softgel capsules — the shell appears brighter green at thin edges and darker through the thicker center. All capsules show consistent shape, smooth surfaces, and no signs of leakage, seam failure, or deformation.",pass,False,1437,309,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/168.JPG,0,0.632275402545929,0.49110320284697506,unsure,0.52,0.5,"The brown/olive discoloration visible in several capsules (prominently in the crop) could represent either the natural oil fill color showing through the translucent green shell at certain orientations, or a genuine shell integrity/discoloration defect; the pronounced brown tone in the cropped capsule is more extreme than typical specular variation but not definitively abnormal for softgels.",escalate,True,939,402,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/170.JPG,0,0.620098888874054,0.4883720930232558,clean,0.78,0.10999999999999999,"The darker olive/brown central coloration visible on the capsules is consistent with the fill material showing through the translucent green gelatin shell — a normal optical property of softgel capsules. The pattern is uniform across all capsules with no evidence of surface damage, leakage, deformation, or seam failure.",escalate,True,1308,372,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/172.JPG,0,0.5994239449501038,0.4396551724137931,clean,0.65,0.175,The color variation between bright green and olive/dark capsules is consistent with a lighting and orientation artifact — translucent gelatin softgels change apparent color dramatically based on light transmission angle. The faint longitudinal line visible on the left capsule in the crop appears to be a normal gelatin seam rather than a crack or defect.,escalate,True,1317,340,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/174.JPG,0,0.6132199168205261,0.5121951219512195,clean,0.65,0.175,"The color variation between bright green and darker brownish capsules is consistent with a lighting/orientation artifact — translucent gelatin softgels show their bright shell color under direct illumination but reveal the darker olive-colored fill oil when viewed at angles with less direct light transmission. No structural defects (leaks, deformations, seam failures) are visible.",escalate,True,1665,393,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/179.JPG,0,0.5683399438858032,0.46153846153846156,clean,0.82,0.09000000000000002,"The darker olive/brown appearance in the capsule centers is the normal optical effect of the fill oil showing through the translucent green gelatin shell — consistent across all capsules in both images. No shell cracks, leaks, deformations, or surface anomalies are visible; the flagged appearance is an artifact of the capsule's inherent translucency and lighting.",pass,False,1228,298,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/187.JPG,0,0.6915019154548645,0.6475548060708263,clean,0.72,0.14,"The fine linear surface marks visible in the crop are consistent with normal specular reflections on curved glossy gelatin softgel surfaces under directional lighting, and the same pattern appears uniformly across all capsules in the batch, indicating this is an artifact rather than an isolated manufacturing defect.",escalate,True,1683,302,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/196.JPG,0,0.5949137210845947,0.4761904761904762,defect,0.72,0.86,"The flagged capsule in the crop shows a distinctly darker olive-green coloration compared to the bright green norm, and this color difference is uniform across the capsule body rather than a localized specular highlight, suggesting a real manufacturing variation in shell color or fill content. Multiple capsules in the full image share this darker appearance, indicating a systematic issue rather than a lighting artifact.",fail,False,1155,298,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/208.JPG,0,0.5890442728996277,0.4565217391304348,defect,0.72,0.86,"The rounded ends of multiple capsules show distinct brown/amber discoloration inconsistent with the bright green shell color, suggesting possible shell thinning, seam leakage, or fill material migration through the gelatin at the capsule ends — a real manufacturing anomaly rather than a lighting artifact, as the pattern is consistent across multiple capsules and spatially distinct from specular highlights.",fail,False,1065,401,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/214.JPG,0,0.5964607000350952,0.4396551724137931,clean,0.62,0.19,"The flagged capsule appears brighter and more uniformly green without the typical dark olive center seen on other capsules, but this is most likely an artifact of its orientation relative to the light source causing specular reflection rather than light transmission through the fill — several other capsules show similar variation based on angle. No surface damage, seam failure, or shape deformation is visible.",escalate,True,1065,379,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/215.JPG,0,0.6801544427871704,0.5238095238095238,clean,0.82,0.09000000000000002,"The bright white streaks visible on the capsule surface in the cropped image are consistent with specular highlights/reflections from overhead lighting on the smooth, glossy gelatin surface. All capsules in the full image show similar highlight patterns, and the flagged capsule shows no deformation, discoloration, pitting, or surface irregularity that would indicate a manufacturing defect.",pass,False,948,103,True
B,2,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/240.JPG,0,0.6174691319465637,0.5238095238095238,clean,0.82,0.09000000000000002,"The flagged region shows a bright specular highlight on the curved surface of the gelatin capsule, which is entirely consistent with the glossy, transparent shell reflecting the light source. All capsules in the full image display similar highlight patterns, and the crop shows no surface irregularities, pitting, cracks, or fill leakage — just normal light reflection on a smooth gelcap surface.",pass,False,944,105,True
